id,direccion
7354,George Bloomfield
7355,Jim Henson
7355,Peter Harris
7355,Philip Casson
7356,Lolo Rico
7356,Ernesto Quintana
7356,Emilio Arribas
7357,James Bobin
7358,Brian Henson
7359,Jeffrey Addiss
7359,Will Matthews
7359,Louis Leterrier
7360,Daniel Cerdà
7360,Carmina Roig
7360,Jaume Copons
7361,Peter Jackson
7362,Brian Henson
7363,Brian Henson
7364,Josep Viciana
7365,Juanjo Ramírez
7366,"Juan Luis Cano
"
7366,Guillermo Fesser 
7367,Tim Hill
7368,James Bobin
7369,Frank Oz
7370,James Frawley
7371,Jirí Trnka
7372,Anders Rønnow Klarlund
7373,Henri Xhonneux
7374,Tobias Gundorff Boesen
7375,Jirí Barta
7376,Joseph Pelling
7376,Becky Sloan
7377,Jan Švankmajer
7378,Louis Lumière
7379,Kirk R. Thatcher
7380,Jim Henson
7381,Joseph Pelling
7381,Becky Sloan
7382,Dick Lowry
7383,Kirk R. Thatcher
7384,Gary Halvorson
7385,Wladyslaw Starewicz
7385,Irene Starewicz
7386,Joseph Pelling
7386,Becky Sloan
7387,Mitchell Kriegman
7387,Mitchell Kriegman
7387,Hugh Martin
7388,Joseph Pelling
7388,Becky Sloan
7389,Alvaro Díaz
7389,Pedro Peirano
7390,Jan Švankmajer
7391,Joseph Pelling
7391,Becky Sloan
7392,Joseph Pelling
7392,Becky Sloan
7393,Jan Švankmajer
7394,Narciso Ibáñez Serrador
7395,Jan Thüring
7396,Todd Haynes
7397,Anthony Russo
7397,Joe Russo
7398,Mark Steven Johnson
7399,Guillermo del Toro
7400,Anthony Russo
7400,Joe Russo
7401,James Mangold
7402,Taika Waititi
7403,Jonathan Hensleigh
7404,Marc Webb
7405,David Leitch
7406,David S. Goyer
7407,Rob Bowman
7408,Vincenzo Natali
7409,Ron Howard
7410,Joel Schumacher
7411,Luis Piedrahita
7411,Rodrigo Sopeña
7412,Andrzej Sekula
7413,Barbet Schroeder
7414,Boaz Yakin
7415,Marc Webb
7416,John Madden
7417,Matt Brown
7418,Fred Schepisi
7419,Michael Apted
7420,Cheryl Heuton
7420,Nicolas Falacci
7420,Dennis Smith
7421,Morgan Matthews
7422,Gustavo Mosquera R.
7423,Kasper Barfoed
7424,Ryan Eslinger
7425,Ingmar Bergman
7426,Davide Ferrario
7427,Ramón Menéndez
7428,Chuck Jones
7428,Maurice Noble
7429,Samira Makhmalbaf
7430,Miquel Pujol
7431,Guillermo del Toro
7432,Nanni Moretti
7433,Jim Henson
7434,Jim Donovan
7435,Marilyn Agrelo
7436,Philip Martin
7437,Cristóbal Vila
7438,Diego Vivanco
7438,Sandra Rita Paba
7438,Juan Carlos Muñoz
7439,Darren Aronofsky
7440,Greta Gerwig
7441,Xavier Dolan
7442,Jason Reitman
7443,Bong Joon-ho
7444,Kirk Jones
7445,Alan Poul
7446,Jon Lucas
7446,Scott Moore
7447,Sam Mendes
7448,Severin Fiala
7448,Veronika Franz
7449,Rodrigo Sorogoyen
7450,Michael Curtiz
7451,Jodie Foster
7452,Aneesh Chaganty
7453,Carlos Marqués-Marcet
7454,Anna Muylaert
7455,Charles Shyer
7456,Calin Peter Netzer
7457,Garry Marshall
7458,Rémi Bezançon
7459,Michael Mccullers
7460,Alice Winocour
7461,Katherine Dieckmann
7462,Pamela Adlon
7462,Louis C.K.
7462,Nisha Ganatra
7463,Jon Lucas
7463,Scott Moore
7464,Anahí Berneri
7465,Marco Dutra
7465,Juliana Rojas
7466,Juanma Bajo Ulloa
7467,Jeanne Herry
7468,Mar Olid
7468,Roser Aguilar
7468,Juana Macías
7469,David Shore
7469,David Shore
7469,Greg Yaitanes
7470,Michael Crichton
7470,Christopher Chulack
7470,Jonathan Kaplan
7471,Shonda Rhimes
7471,Rob Corn
7471,Chandra Wilson
7472,Ivan Reitman
7473,Tom Shadyac
7474,Alfred Hitchcock
7475,Emilio Aragón
7475,Daniel Écija
7475,Jesús del Cerro
7476,Michael Moore
7477,Santos Mercero
7477,Jorge Díaz
7477,Moisés Gómez Ramos
7478,Joby Harold
7479,Ryan Murphy
7479,Michael M. Robin
7479,Elodie Keene
7480,Robert Altman
7481,Martin Scorsese
7482,John McTiernan
7483,Rodrigo García
7483,Hagai Levi
7483,Nir Bergman
7484,Stuart Gordon
7485,Tanya Wexler
7486,Michelle Ashford
7486,Michael Apted
7486,Adam Arkin
7487,Michael Apted
7488,César Rodríguez Blanco
7488,Ángeles Reiné
7488,Jaime Botella
7489,Oskar Santos
7490,Roger Corman
7491,Verónica Fernández
7491,Ignacio del Moral
7491,Joan Barbero
7492,Greg Berlanti
7492,Michael Schultz
7492,David Petrarca
7493,Brad Anderson
7494,Akira Kurosawa
7495,Albert Espinosa
7495,Pau Freixas
7495,Pau Freixas
7496,Beth Sullivan
7496,Chuck Bowman
7496,Gwen Arner
7497,Yorgos Lanthimos
7498,Lucía Puenzo
7499,Barry Levinson
7500,Michael Caton-Jones
7501,Dave Hackel
7501,Andy Ackerman
7501,Ken Levine
7502,David Shore
7502,Seth Gordon
7502,Mike Listo
7503,Aitor Gabilondo
7503,César Benítez
7503,Óscar Terol
7504,Tim Kring
7504,Allan Arkush
7504,Roxann Dawson
7505,Tom Vaughan
7506,Brian Welsh
7507,Euros Lyn
7508,Antonio Mercero
7509,Dominic Polcino
7510,Cosima Dannoritzer
7511,Luis Buñuel
7512,Dominic Polcino
7513,Spike Jonze
7514,Luis Buñuel
7515,Makoto Shinkai
7516,Juan Jose Meza-Leon
7517,Gary Trousdale
7518,Peter Shin
7519,Hanna Polak
7519,Andrzej Celinski
7520,Albert Lamorisse
7521,Frédéric Back
7522,Hiroyuki Kitakubo
7523,Jean Renoir
7524,Jean Vigo
7525,Luis Mandoki
7526,Bigas Luna
7527,Pedro Almodóvar
7528,Pedro Almodóvar
7529,John Ford
7530,Leo McCarey
7531,David Lean
7532,King Vidor
7533,Gillian Armstrong
7534,Juan Antonio Bardem
7535,Jaume Balagueró
7535,Paco Plaza
7536,Josh Trank
7537,Sebastián Cordero
7538,Dean Israelite
7539,Alfredo Montero
7540,Adam Wingard
7540,Glenn McQuaid
7540,Radio Silence
7541,John Erick Dowdle
7542,Philippe Lacheau
7542,Nicolas Benamou
7543,Simon Barrett
7543,Adam Wingard
7543,Eduardo Sánchez
7544,Patrick Brice
7545,Grégory Levasseur
7546,Travis Cluff
7546,Chris Lofing
7547,Patrick Brice
7548,Michael Tiddes
7549,Jenny Popplewell
7550,John Poliquin
7551,Ti West
7552,Mark Neveldine
7553,Dave Green
7554,Derek Lee
7554,Clif Prowse
7555,Matt Bettinelli-Olpin
7555,Tyler Gillett
7555,Radio Silence
7556,Michael Goi
7557,Oren Peli
7558,Marcel Sarmiento
7558,Nacho Vigalondo
7558,Gregg Bishop
7559,John Erick Dowdle
7560,Joel Anderson
7561,Michael Bartlett
7561,Kevin Gates
7562,Fernando Barreda Luna
7563,Bobcat Goldthwait
7564,Adam Robitel
7565,Eric Goldberg
7565,James Algar
7565,Gaëtan Brizzi
7566,Jun Falkenstein
7566,Alex Mann
7566,Bradley Raymond
7567,Jack Kinney
7567,Hamilton Luske
7568,Lauren MacMullan
7569,Sherie Pollack
7569,Rob LaDuca
7569,Howy Parkins
7570,Burny Mattinson
7571,Bill Roberts
7572,David Hand
7573,Ben Sharpsteen
7574,Tony Craig
7574,Roberts Gannaway
7575,George Scribner
7576,Donovan Cook
7577,Hamilton Luske
7577,Bill Roberts
7578,Wilfred Jackson
7579,Walt Disney
7579,Ub Iwerks
7580,Ben Sharpsteen
7581,Burt Gillett
7582,David Hand
7583,Chris Bailey
7584,Jamie Mitchell
7585,David Hand
7586,Charles A. Nichols
7587,Walt Disney
7588,Matthew O'Callaghan
7588,Theresa Cullen
7589,Jack Hannah
7590,Paul Rudish
7591,Jack Hannah
7592,Ben Sharpsteen
7593,Ub Iwerks
7594,Tony Craig
7594,Roberts Gannaway
7594,Rick Schneider
7595,Paul Rudish
7595,Paul Rudish
7595,Aaron Springer
7596,David Hand
7597,Wilfred Jackson
7598,Ben Sharpsteen
7599,Ben Sharpsteen
7600,Burt Gillett
7601,David Hand
7602,Aleksandr Petrov
7602,Mikhail Tumelya
7603,Burt Gillett
7604,Burt Gillett
7605,Burt Gillett
7606,Bill Roberts
7607,Clyde Geronimi
7608,Aaron Springer
7609,Nic Pizzolatto
7609,Justin Lin
7609,Janus Metz Pedersen
7610,Rodrigo Sorogoyen
7610,Isabel Peña
7610,Rodrigo Sorogoyen
7611,Alexa Karolinski
7611,Anna Winger
7611,Maria Schrader
7612,Derek Simonds 
7612,Antonio Campos
7612,Brad Anderson
7613,Philipp Kadelbach
7614,Noah Hawley
7614,Noah Hawley
7614,Michael Uppendahl
7615,Michael Rymer
7616,Russell T. Davies
7616,Simon Cellan Jones
7616,Lisa Mulcahy
7617,Andrew Sodroski
7617,Jim Clemente
7617,Tony Gittelson
7618,Jorge Sánchez-Cabezudo
7619,Scott Frank
7620,Nic Pizzolatto
7620,Nic Pizzolatto
7620,Jeremy Saulnier
7621,León Siminiani
7622,Mateo Gil
7622,Miguel Barros
7622,Mateo Gil
7623,Jed Mercurio
7623,Thomas Vincent
7623,John Strickland
7624,Cary Joji Fukunaga
7624,Patrick Somerville
7624,Cary Joji Fukunaga
7625,Alex Garland
7626,Marco Tullio Giordana
7627,Los Javis
7627,Javier Ambrossi
7627,Javier Calvo
7628,Chapman Way
7628,Maclain Way
7629,Dave Kajganich 
7629,Max Borenstein 
7629,Alexander Woo
7630,Chris Columbus
7631,Bryan Fuller
7631,Michael Green
7631,David Slade
7632,Thor Freudenthal
7633,Jim Kammerud
7633,Brian Smith
7634,Arthur Allan Seidelman
7635,Peggy Holmes
7636,Frederik Valentin Bjerre-Poulsen
7636,Daniel Dion Christensen
7636,Jonas Doctor
7637,André Øvredal
7638,Shaunt Nigoghossian
7639,Jamie Mitchell
7639,Mircea Mantta
7640,Bill L. Norton
7641,Frank Paur
7641,Sam Liu
7642,Yusry Abd Halim
7643,Lars von Trier
7644,Christopher Ray
7645,Stephen Chow
7646,Jonathan English
7647,Masaaki Yuasa
7648,Stewart Raffill
7649,Rachel Goldenberg
7650,Shane Van Dyke
7651,Manuel Esteba
7652,Çetin Inanç
7653,Mark Atkins
7654,David Michael Latt
7655,Shane Van Dyke
7656,Luigi Cozzi
7657,Griff Furst
7658,Justin Jones
7659,Thunder Levin
7660,C. Thomas Howell
7661,Kinji Fukasaku
7662,Tamara Olson
7663,Bruno Mattei
7664,Joseph Lawson
7665,C. Thomas Howell
7666,Rick Sloane
7667,Leigh Scott
7668,Kunt Tulgar
7669,Anthony Fankhauser
7670,Scott Wheeler
7671,James Kondelik
7672,Adam Simon
7672,Darren Moloney
7673,Scott Harper	
7674,Mark Atkins
7675,Peter Mervis
7676,Lewis Schoenbrun
7677,Ben Hayflick
7677,Adam Silver
7678,John Baumgartner
7679,Jared Cohn
7680,H. Tjut Djalil
7681,Laura Beth Love
7682,Scott Wheeler
7683,Rob Pallatina
7684,Mike Rutkowski
7685,Lewis Schoenbrun
7686,Metin Erksan
7687,Zafer Par
7688,Geoff Meed
7689,Jeremy M. Inman
7690,James Thomas
7691,David DeCoteau
7692,Michele Gabriel
7693,Griff Furst
7694,Ben Stiller
7695,Nancy Meyers
7696,Anne Fontaine
7697,Steven Levitan
7697,Steven Levitan
7697,Pamela Fryman
7698,Stanley Donen
7699,P.J. Hogan
7700,Ben Stiller
7701,Olivier Assayas
7702,Jocelyn Moorhouse
7703,Robert Altman
7704,Mario Ribero Ferreira
7705,Silvio Horta
7705,Victor Nelli Jr.
7705,James Hayman
7706,Ryan Murphy
7706,Nelson Cragg
7706,Silas Howard
7707,Michael Cristofer
7708,Ramón Campos 
7708,Gema R. Neira
7708,Carlos Sedes
7709,Mark Waters
7710,David Castillo
7710,Miguel Conde
7710,Diego Lesmes
7711,Jalil Lespert
7712,Whit Stillman
7713,Daniel Écija
7713,Begoña Álvarez Rojas
7713,José Ramón Ayerra
7714,Kay Canoon
7714,Christian Ditter
7714,Jamie Babbit
7715,Christian Duguay
7716,R.J. Cutler
7717,Andrew Morgan
7718,Steve Purcell
7719,Ian Bonhôte
7719,Peter Ettedgui
7720,Bertrand Bonello
7721,Ramón Campos 
7721,Gema R. Neira
7721,Gustavo Ron
7722,Sarah Watson
7722,Gary Fleder
7722,Victor Nelli Jr.
7723,Inés de León
7724,Alberto González Vázquez
7725,Osamu Kobayashi
7726,Jen Soska
7726,Sylvia Soska
7727,Mario Ribero Ferreira
7728,Sean Garrity
7729,Mads Matthiesen
7730,Richard Press
7731,April Blair 
7731,Gavin Polone
7731,Howard Deutch
7732,Ulrich Seidl
7733,Jérôme Cornuau
7734,Guillermo del Toro
7735,Frank Darabont
7736,Bong Joon-ho
7737,Roland Emmerich
7738,Kunihiko Yuyama
7738,Masamitsu Hidaka
7739,David Cronenberg
7740,Gareth Edwards
7741,Ivan Reitman
7742,James Whale
7743,Keiji Hayakawa
7743,Minoru Hosoda
7743,Takahiro Imamura
7744,Kenneth Branagh
7745,Andy Muschietti
7746,Victor Salva
7747,Matt Duffer
7747,Ross Duffer
7747,Matt Duffer
7748,Jon Turteltaub
7749,Scott Stewart
7750,Rob Letterman
7750,Conrad Vernon
7751,Ian Kirby
7752,Jeff Shuter
7752,Daniel Viney
7753,Jake Strider Hughes
7754,Lauren Gussis
7755,David Twohy
7756,Ralph Bakshi
7756,Chuck Harriton
7756,Grant Simmons
7757,Joël Gibbs
7757,Mark Cowart
7758,Stephen Fedasz IV
7759,Thomas Andrew Lawson
7759,Andrew S. Bates
7760,David Twohy
7760,Brian Murray
7761,Robert Figueras
7762,Mark Brooks
7762,Jon Schnepp
7763,Mauricio Abril
7764,Brooke Burgess
7765,Dylan Coburn
7766,Rudy Bednar
7767,Ian Kirby
7768,John Cassaday
7768,Neal Adams
7769,Jeff Shuter
7769,Daniel Viney
7770,Neil Druckmann
7771,Neil Druckmann
7772,Brooke Burgess
7772,Shant Jordan
7773,F. Gary Gray
7774,Kurt Sutter
7774,Gwyneth Horder-Payton
7774,Stephen T. Kay
7775,Walt Becker
7776,Mark Neveldine
7776,Brian Taylor
7777,Joseph Kahn
7778,Rick Ungar
7778,Tom Tataranowicz
7779,Laslo Benedek
7780,Roger Donaldson
7781,Simon Wincer
7782,David Alexanian
7782,Russ Malkin
7783,Reggie Rock Bythewood
7784,Virgil W. Vogel
7784,Harvey S. Laidman
7784,Richard Compton
7785,Kenneth Anger
7786,Dax Shepard
7787,Elgin James
7787,Kurt Sutter
7787,Guy Ferland
7788,Roger Corman
7789,Yann Gozlan
7790,Mark Neale
7791,Kat Candler
7792,George A. Romero
7793,Dirk Campbell
7794,Steve Boyum
7795,Ewan McGregor
7795,Charley Boorman
7795,David Alexanian
7796,Paul Verhoeven
7797,Ciaran Donnelly
7797,Stephen T. Kay
7798,Carl Theodor Dreyer
7799,Álvaro Fernández Armero
7800,Laurieann Gibson
7801,Rick Rosner
7801,Phil Bondelli
7801,John Florea
7802,Kathryn Bigelow
7802,Monty Montgomery
7803,Richard De Aragues
7804,Mark Neale
7805,Paul Grau
7806,Bruce Brown
7807,José Celestino Campusano
7808,David Alexanian
7808,Russ Malkin
7809,Jack Cardiff
7810,Pedro Temboury
7811,Ari Gibson
7811,Jason Pamment
7812,Gerry Chiniquy
7813,Michel Levesque
7814,David Worth
7815,Joseph M. Newman
7816,Eugeni de Haro
7817,Phil Roman
7818,Gerardo del Hierro
7818,Pau Lopez
7818,Tomás Peña
7819,Adam Wingard
7820,Alex Holdridge
7821,Joe Swanberg
7822,Lena Dunham
7823,Patrick Brice
7824,Lynn Shelton
7825,Jay Duplass
7825,Mark Duplass
7826,Adam Wingard
7827,Aaron Katz
7828,Joshua Safdie
7829,Mamen Díaz
7830,Ry Russo-Young
7831,Andrew Bujalski
7832,Joe Swanberg
7833,Ben Safdie
7833,Joshua Safdie
7834,Joe Swanberg
7835,Aaron Katz
7836,Bradley Rust Gray
7837,Aaron Katz
7838,Antonio Morales
7839,Jay Duplass
7839,Mark Duplass
7840,Alex Ross Perry
7841,Jay Duplass
7841,Mark Duplass
7842,Greta Gerwig
7842,Joe Swanberg
7843,Travis Mathews
7844,Travis Mathews
7845,Barry Jenkins
7846,Daryl Wein
7847,Andrew Bujalski
7848,Azazel Jacobs
7849,Steven Williford
7850,Amy Seimetz
7851,Joe Swanberg
7852,Joe Swanberg
7853,Joe Swanberg
7854,Andrew Bujalski
7855,Harrison Atkins
7856,Joe Swanberg
7856,Adam Wingard
7857,Lawrence Michael Levine
7858,Frank V. Ross
7859,Joe Swanberg
7860,Joe Swanberg
7861,Dia Sokol
7862,Dallas Richard Hallam
7862,Patrick Horvath
7863,Josh Cooley 
7864,Joe Dante
7865,John R. Leonetti
7866,Ronny Yu
7867,Don Mancini
7868,John Lafia
7869,Kelly Asbury
7870,Jack Bender
7871,Gary Dauberman
7872,Lars Klevberg
7873,Don Mancini
7874,Gary Rydstrom
7875,Mark Walsh
7875,Dylan Brown
7876,Don Mancini
7877,Angus MacLane
7878,Alberto Cavalcanti
7878,Basil Dearden
7878,Charles Crichton
7879,Richard Attenborough
7880,William Brent Bell
7881,Stuart Gordon
7882,Tom Stern
7883,Lino DiSalvo
7884,Valerie LaPointe
7885,John Stevenson
7886,David Schmoeller
7887,Wladyslaw Starewicz
7888,Brian Henson
7889,Alexander Yellen
7890,Spike Jonze
7891,Phil Joanou
7892,Dave Allen
7893,Peter Manoogian
7894,Lee Hardcastle
7895,David DeCoteau
7896,Maria Lease
7897,Rocky Soraya
7898,Wilfred Jackson
7899,David DeCoteau
7900,René Cardona III
7901,Andy Hall
7902,Krzysztof Kieślowski
7903,John Landis
7904,John Carney
7905,John Carney
7906,Benito Zambrano
7907,Danny Boyle
7908,John Carney
7909,Marc Lawrence
7910,Tom Hanks
7911,Frank Perry
7912,Gilles Lellouche
7913,John Polson
7914,Céline Sciamma
7915,Russell Mulcahy
7916,Peter Callahan
7917,Tomasz Wasilewski
7918,Dani de la Orden
7919,Hiroko Utsumi
7920,Lamberto Sanfelice
7921,Jack Kinney
7922,Fabrice Cazeneuve
7923,Lynne Ramsay
7924,Nicolas Deveaux
7925,David Oliveras
7926,Shinobu Yaguchi
7927,Mervyn LeRoy
7928,Oliver Parker
7929,Sunu Gonera
7930,Nora Twomey
7931,Sólveig Anspach
7932,Stéphane Giusti
7933,Sarah Saidan
7934,Dean Francis
7935,Robert Connolly
7936,John Maringouin
7937,Lee Friedlander
7938,Verónica Chen
7939,Giuseppe Filippi
7940,Steven Hilliard Stern
7941,Roberto Pérez Toledo
7942,Wannes Destoop
7943,Mikel Rueda
7944,Jo Yong Seon
7945,Julie Gautier
7946,Danny Boyle
7947,Claudio Biern Boyd
7947,Luis Ballester Bustos
7948,Kevin Reynolds
7949,David Yates
7950,Randal Kleiser
7951,Art Stevens
7951,Ted Berman
7951,Richard Rich
7952,Ron Fricke
7953,Curtis Hanson
7954,Werner Herzog
7955,Lee Tamahori
7956,John Boorman
7957,Gerardo Olivares
7958,Michael Apted
7959,John McTiernan
7960,Renny Harlin
7961,Chris Columbus
7962,Brett Ratner
7963,Brian Levant
7964,Luis García Berlanga
7965,Paul Weitz
7966,Robert Zemeckis
7967,Sergio Pablos
7968,Borja Cobeaga
7969,Kenneth Branagh
7970,Robert Zemeckis
7971,John Pasquin
7972,David Frankel
7973,John Frankenheimer
7974,Jon Favreau
7975,Alexandre Bustillo
7975,Julien Maury
7976,Gérard Krawczyk
7977,Dennis Dugan
7978,John Hamburg
7979,Fernando Palacios
7979,Rafael J. Salvia
7980,Josh Gordon
7980,Will Speck
7981,Seth Gordon
7982,Satoshi Kon
7982,Shôgo Furuya
7983,Michael Dougherty
7984,Penny Marshall
7985,Harold Ramis
7986,Pawel Pawlikowski
7987,Volker Schlöndorff
7988,Julius Avery
7989,Tommy Wirkola
7990,Henry Bean
7991,Orson Welles
7992,Costa-Gavras
7993,Andrei Tarkovsky
7994,Bryan Singer
7995,Franklin J. Schaffner
7996,Michael Mann
7997,Enrique Urbizu
7998,Ben Affleck
7999,Christopher Nolan
8000,Oriol Paulo
8001,Joel Coen
8002,Danny Boyle
8003,Morten Tyldum
8004,Oliver Stone
8005,Vittorio De Sica
8006,Federico Fellini
8007,Federico Fellini
8008,Roberto Rossellini
8009,Vittorio De Sica
8010,Federico Fellini
8011,Roberto Rossellini
8012,Vittorio De Sica
8013,José Antonio Nieves Conde
8014,Pier Paolo Pasolini
8015,Pier Paolo Pasolini
8016,Vittorio De Sica
8017,Roberto Rossellini
8018,Roberto Rossellini
8019,Giuseppe de Santis
8020,Luchino Visconti
8021,Luchino Visconti
8022,Luchino Visconti
8023,Michelangelo Antonioni
8024,Bernardo Bertolucci
8025,Youssef Chahine
8026,Pietro Germi
8027,Vittorio De Sica
8028,Michelangelo Antonioni
8029,Ana Mariscal
8030,Giuseppe de Santis
8031,Michelangelo Antonioni
8031,Federico Fellini
8031,Alberto Lattuada
8032,Pietro Germi
8033,Renato Castellani
8034,Michelangelo Antonioni
8035,Alessandro Blasetti
8036,Luigi Zampa
8037,Alberto Lattuada
8038,Renato Castellani
8039,Giuseppe de Santis
8040,William Dieterle
8041,Alberto Lattuada
8042,Rogelio Amigo
8043,Ermanno Olmi
8044,Mauro Bolognini
8045,Giuseppe de Santis
8046,Maurizio Nichetti
8047,David Wise
8047,Patti Howeth
8047,Bill Wolf
8048,Steve Barron
8049,Jonathan Liebesman
8050,Michael Pressman
8051,James McTeigue
8052,Dennis Dugan
8053,Stuart Gillard
8054,Jon Turteltaub
8055,Dave Green
8056,Kevin Munroe
8057,Sam Firstenberg
8058,Lloyd Goldfine
8058,Roy Burdine
8058,Chuck Patton
8059,Sam Firstenberg
8060,Fumio Ikeno
8060,Hiroshi Sasagawa
8060,Masayuki Suzuki
8061,Charles T. Kanganis
8062,Shin Sang-ok
8063,J.F. Lawton
8064,Isaac Florentine
8065,Tensai Okamura
8066,Cedric Sundstrom
8067,Sean McNamara
8068,Hisayuki Toriumi
8068,Masami Anô
8068,Noboru Ishiguro
8069,Isaac Florentine
8070,Richard Flower
8070,Ed Anders
8070,Robert Lee
8071,Hirotsugu Kawasaki
8072,Hajime Kamegaki
8073,Tsuneo Kobayashi
8074,Toshiyuki Tsuru
8075,Hajime Kamegaki
8076,Hiroyuki Yamashita
8077,Soubee Amako
8077,Tsutomu Shibayama
8078,Sam Firstenberg
8079,Charlie Haskell
8079,Andrew Merrifield
8079,Wayne Rose
8080,Cedric Sundstrom
8081,Masahiko Murata
8082,Ciro Nieli
8082,Joshua Sternin
8082,Jeffrey Ventimilia
8083,Roy Burdine
8083,Lloyd Goldfine
8084,Masahiko Murata
8085,Sam Firstenberg
8086,Orson Welles
8087,Allison Anders
8087,Alexandre Rockwell
8087,Robert Rodriguez
8088,Michael Patrick King
8089,James Gray
8090,Audrey Wells 
8091,Ryan Murphy
8092,Vincente Minnelli
8093,Joseph Ruben
8094,Kenny Ortega
8095,Lee Toland Krieger
8096,Nigel Cole
8097,Richard Benjamin
8098,Tony Goldwyn
8099,Lewis Milestone
8100,John Whitesell
8101,Chris Columbus
8102,Ryan Coogler
8103,Brian Levant
8104,Barry Levinson
8105,Forest Whitaker
8106,Risa Bramon Garcia
8107,W.S. Van Dyke
8108,Darren Lynn Bousman
8109,Jean-Luc Godard
8110,Jean-Luc Godard
8111,Jean-Luc Godard
8112,Éric Rohmer
8113,Agnès Varda
8114,François Truffaut
8115,Éric Rohmer
8116,Éric Rohmer
8117,Éric Rohmer
8118,Jean-Luc Godard
8119,Jean Eustache
8120,Jean-Luc Godard
8121,François Truffaut
8122,François Truffaut
8123,Louis Malle
8124,Louis Malle
8125,Jean-Luc Godard
8126,Éric Rohmer
8127,Agnès Varda
8128,Jean-Luc Godard
8129,Jean-Luc Godard
8130,Jacques Demy
8131,Edgar Morin
8131,Jean Rouch
8132,Jacques Rivette
8133,Jacques Rivette
8134,Jean-Luc Godard
8135,Éric Rohmer
8136,Alain Resnais
8137,Claude Sautet
8138,Éric Rohmer
8139,Alain Resnais
8140,Chantal Akerman
8141,Claude Chabrol
8142,Claude Chabrol
8143,Jean-Pierre Melville
8144,Jean-Luc Godard
8145,Henri Colpi
8146,Éric Rohmer
8147,Jiří Menzel
8148,Juraj Herz
8149,Oldrich Lipský
8150,Jaromil Jires
8151,Milos Forman
8152,Jan Švankmajer
8153,Frantisek Vlácil
8154,Otakar Vávra
8155,Frantisek Vlácil
8156,Jan Nemec
8157,Karel Kachyna
8158,Karel Kachyna
8159,Jirí Weiss
8160,Vojtech Jasný
8161,Jan Švankmajer
8162,Milos Forman
8163,Dusan Hanák
8164,Frantisek Vlácil
8165,Ivan Passer
8166,Jan Nemec
8167,Stefan Uher
8168,Jaromil Jires
8169,Frantisek Vlácil
8170,Vera Chytilová
8171,Oldrich Lipský
8172,Juraj Herz
8173,Juraj Jakubisko
8174,Frantisek Vlácil
8175,Milos Forman
8176,Oldrich Lipský
8177,Vera Chytilová
8178,Jiří Menzel
8179,Otakar Vávra
8180,Václav Vorlícek
8181,Jan Schmidt
8182,Vera Chytilová
8182,Jaromil Jires
8182,Jiří Menzel
8183,Jirí Weiss
8184,Jan Nemec
8185,Martin Hollý
8186,Dusan Hanák
8187,Vojtech Jasný
8188,Jan Nemec
8189,Sam Wood
8190,Joel Schumacher
8191,Stephen Frears
8192,Gérard Corbiau
8193,David Cronenberg
8194,Dustin Hoffman
8195,Darren Lynn Bousman
8196,Xavier Giannoli
8197,W.S. Van Dyke
8198,Arthur Lubin
8199,Dario Argento
8200,Terence Fisher
8201,Franco Zeffirelli
8202,Manuel Gómez Pereira
8203,Jean-Jacques Beineix
8204,Carlos Saura
8205,Tony Richardson
8206,Dwight H. Little
8207,Joseph Losey
8208,Charles Chaplin
8209,Richard Thorpe
8210,Ramón Gener
8210,Alan Fàbregas
8210,Toniu Xou
8211,Chuck Jones
8211,Maurice Noble
8212,Robert Dornhelm
8213,Paul Weitz
8214,Franco Zeffirelli
8215,Juan Pablo Zaramella
8216,Curtis Bernhardt
8217,Shamus Culhane
8218,Wilfred Jackson
8219,Tex Avery
8220,Zlatko Grgic
8221,Clyde Geronimi
8221,Hamilton Luske
8222,Francesco Rosi
8223,Anthony Mann
8224,Michael Sturminger
8225,Brett Sullivan
8225,Simon Phillips
8226,George Waggner
8227,Tsui Hark 
8228,Emanuele Luzzati
8228,Giulio Gianini
8229,Emanuele Luzzati
8229,Giulio Gianini
8230,Dwight H. Little
8231,Michael Anderson
8232,Sam Pillsbury
8233,Will Geiger
8234,Patrick Loubert
8235,Laslo Benedek
8236,Georges Méliès
8237,Louis Lumière
8238,Georges Méliès
8239,Louis Lumière
